player_name,player_short_name,player_id,player_birthdate,team_name,team_id,competition_name,competition_id,season_name,season_id,position_group,minutes_full_all,minutes_full_tip,minutes_full_otip,count_match,count_match_failed,total_distance_full_all,total_metersperminute_full_all,running_distance_full_all,hsr_distance_full_all,hsr_count_full_all,sprint_distance_full_all,sprint_count_full_all,hi_distance_full_all,hi_count_full_all,medaccel_count_full_all,highaccel_count_full_all,meddecel_count_full_all,highdecel_count_full_all,explacceltohsr_count_full_all,timetohsr_top3,explacceltosprint_count_full_all,timetosprint_top3,psv99,psv99_top5,total_distance_full_tip,total_metersperminute_full_tip,running_distance_full_tip,hsr_distance_full_tip,hsr_count_full_tip,sprint_distance_full_tip,sprint_count_full_tip,hi_distance_full_tip,hi_count_full_tip,medaccel_count_full_tip,highaccel_count_full_tip,meddecel_count_full_tip,highdecel_count_full_tip,explacceltohsr_count_full_tip,explacceltosprint_count_full_tip,total_distance_full_otip,total_metersperminute_full_otip,running_distance_full_otip,hsr_distance_full_otip,hsr_count_full_otip,sprint_distance_full_otip,sprint_count_full_otip,hi_distance_full_otip,hi_count_full_otip,medaccel_count_full_otip,highaccel_count_full_otip,meddecel_count_full_otip,highdecel_count_full_otip,explacceltohsr_count_full_otip,explacceltosprint_count_full_otip
Reno Piscopo,R. Piscopo,51714,1998-05-27,Melbourne Victory Football Club,868,AUS - A-League,61,2024/2025,95,Wide Attacker,73.44,21.14,18.64,10,0,8817.0,120.05,1433.6,624.9,55.1,162.6,11.0,787.5,66.1,87.1,5.1,70.8,11.2,3.5,0.67,1.2,1.42,27.97,28.84,3332.1,157.6,681.9,369.5,30.5,95.2,5.8,464.7,36.3,35.3,2.1,23.6,3.4,1.6,0.3,2889.8,155.07,597.9,204.3,18.6,50.9,3.0,255.2,21.6,28.4,1.4,20.8,3.6,0.6,0.2
Walter Scott,W. Scott,51717,1999-10-02,Macarthur FC,1804,AUS - A-League,61,2024/2025,95,Full Back,88.74,22.76,24.5,7,0,10072.57,113.5,1537.86,693.43,64.14,298.86,14.57,992.29,78.71,114.14,7.0,90.86,23.29,5.71,0.72,1.57,1.48,30.43,30.96,3499.0,153.72,683.43,356.14,30.0,173.71,7.57,529.86,37.57,36.86,2.57,26.43,6.29,2.29,0.71,3398.86,138.76,644.29,269.71,27.14,100.71,5.14,370.43,32.29,45.29,2.14,29.57,6.57,1.14,0.14
Walter Scott,W. Scott,51717,1999-10-02,Macarthur FC,1804,AUS - A-League,61,2024/2025,95,Wide Attacker,70.99,21.98,18.48,3,0,8297.67,116.88,1344.67,563.67,55.0,193.67,12.0,757.33,67.0,98.67,6.0,77.0,21.0,4.0,0.78,0.67,,28.63,28.63,3147.67,143.22,575.0,270.0,26.67,132.33,6.67,402.33,33.33,41.0,2.33,28.0,5.0,0.67,0.33,2831.33,153.18,614.67,248.0,23.33,51.67,3.67,299.67,27.0,37.0,1.33,25.67,7.33,1.0,0.0
Jack Hingert,J. Hingert,51722,1990-09-26,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Full Back,84.89,24.28,25.62,10,0,10043.6,118.31,1296.4,566.0,48.8,189.2,9.4,755.2,58.2,97.1,5.2,84.7,12.6,4.0,0.79,0.9,1.71,28.54,29.62,3405.1,140.24,489.7,193.4,18.5,83.8,3.3,277.2,21.8,30.9,1.6,25.0,3.2,0.8,0.3,3835.6,149.72,636.6,326.5,25.9,92.0,4.5,418.5,30.4,40.6,2.2,29.4,4.1,1.5,0.4
Hosine Bility,H. Bility,69111,2001-05-10,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Central Defender,96.98,27.4,27.53,21,0,10146.86,104.63,1105.81,357.48,36.57,108.52,6.71,466.0,43.29,105.29,4.52,88.0,10.57,3.24,0.57,0.95,1.22,29.02,31.32,3388.81,123.68,364.19,78.0,8.86,18.33,1.05,96.33,9.9,28.14,1.24,22.71,2.24,0.81,0.05,3815.9,138.62,573.95,239.0,23.0,82.0,4.33,321.0,27.33,44.19,2.0,32.43,3.05,1.38,0.52
Tae-Wook Jeong,Jeong Tae-Wook,73684,1997-05-16,Western Sydney Wanderers FC,2902,AUS - A-League,61,2024/2025,95,Central Defender,99.42,27.21,26.57,5,0,10318.0,103.79,1300.2,380.6,34.4,99.2,5.2,479.8,39.6,106.0,3.8,82.0,10.2,1.6,0.96,0.0,,28.0,28.0,3560.4,130.86,438.8,93.2,9.2,19.0,0.8,112.2,10.0,26.8,1.0,21.6,2.0,0.4,0.0,3618.2,136.19,638.8,227.2,21.0,64.4,3.0,291.6,24.0,44.8,1.8,31.4,3.2,0.6,0.0
Nathaniel Atkinson,N. Atkinson,104563,1999-06-13,Melbourne City FC,2380,AUS - A-League,61,2024/2025,95,Full Back,95.38,29.24,22.37,18,0,11024.44,115.58,1629.67,669.44,63.17,216.11,12.72,885.56,75.89,113.06,6.39,96.61,16.61,5.06,0.69,1.39,1.3,28.78,29.58,4114.44,140.72,720.06,269.0,26.17,86.28,4.67,355.28,30.83,40.22,2.33,31.61,4.72,1.67,0.5,3602.0,161.03,707.61,337.61,30.33,111.39,5.83,449.0,36.17,41.72,2.28,28.11,5.0,1.72,0.61
Nathaniel Atkinson,N. Atkinson,104563,1999-06-13,Melbourne City FC,2380,AUS - A-League,61,2024/2025,95,Midfield,90.39,29.76,22.77,8,0,11653.5,128.92,1936.75,666.5,53.88,123.5,8.0,790.0,61.88,106.5,3.5,92.5,13.38,2.5,0.83,0.38,,26.99,27.66,4488.62,150.83,763.5,266.75,23.25,52.5,3.25,319.25,26.5,41.12,1.25,31.88,4.25,1.0,0.0,4127.5,181.28,999.88,356.88,26.75,64.62,3.5,421.5,30.25,38.25,0.62,28.75,3.88,0.12,0.0
Nathaniel Atkinson,N. Atkinson,104563,1999-06-13,Melbourne City FC,2380,AUS - A-League,61,2024/2025,95,Wide Attacker,97.7,32.22,26.8,1,0,11634.0,119.08,1887.0,580.0,54.0,125.0,9.0,705.0,63.0,119.0,8.0,92.0,20.0,7.0,,3.0,,27.4,27.4,4549.0,141.2,836.0,238.0,19.0,39.0,3.0,277.0,22.0,52.0,3.0,35.0,4.0,3.0,1.0,4167.0,155.49,894.0,301.0,30.0,70.0,5.0,371.0,35.0,39.0,3.0,26.0,8.0,2.0,1.0
Germán Julio César Ferreyra,G. Ferreyra,114464,1996-01-13,Melbourne City FC,2380,AUS - A-League,61,2024/2025,95,Central Defender,97.97,30.3,23.63,16,0,10474.06,106.91,1367.75,416.56,39.69,108.31,7.06,524.88,46.75,112.69,4.25,90.0,11.88,2.94,0.69,0.75,1.48,28.32,30.04,3821.31,126.1,525.44,127.81,12.0,19.38,1.38,147.19,13.38,37.12,1.25,29.75,2.88,0.81,0.12,3546.5,150.11,654.0,246.31,23.19,78.0,4.12,324.31,27.31,41.94,1.88,28.12,2.88,1.19,0.44
Cameron Drew Howieson,C. Howieson,133495,1994-12-22,Auckland FC,4177,AUS - A-League,61,2024/2025,95,Center Forward,98.83,27.02,27.22,1,0,12148.0,122.91,2364.0,870.0,71.0,135.0,9.0,1005.0,80.0,136.0,10.0,125.0,11.0,4.0,,0.0,,26.1,26.1,4101.0,151.8,871.0,333.0,25.0,48.0,3.0,381.0,28.0,46.0,2.0,34.0,3.0,2.0,0.0,4835.0,177.65,1314.0,467.0,40.0,53.0,5.0,520.0,45.0,48.0,3.0,42.0,6.0,1.0,0.0
Cameron Drew Howieson,C. Howieson,133495,1994-12-22,Auckland FC,4177,AUS - A-League,61,2024/2025,95,Midfield,73.53,15.02,18.55,2,0,9046.5,123.03,1840.5,697.0,53.5,124.5,7.0,821.5,60.5,104.0,5.0,88.5,16.0,3.5,,0.5,,27.4,27.4,2526.0,168.21,588.0,247.5,21.0,51.0,2.0,298.5,23.0,28.5,1.5,18.0,2.5,1.0,0.0,3377.0,182.05,999.5,385.0,30.5,62.5,3.5,447.5,34.0,40.5,1.5,29.0,7.5,1.0,0.0
Francis De Vries,F. De Vries,133498,1994-11-28,Auckland FC,4177,AUS - A-League,61,2024/2025,95,Full Back,93.72,22.81,24.47,27,0,10484.81,111.87,1428.74,663.89,59.63,245.11,11.96,909.0,71.59,111.22,5.74,92.67,15.37,4.19,0.72,1.74,1.36,29.16,30.38,3389.59,148.62,595.3,290.78,24.67,116.19,5.11,406.96,29.78,35.48,1.89,26.33,3.85,1.26,0.56,3584.3,146.49,638.15,312.81,28.26,106.89,5.22,419.7,33.48,43.93,2.33,31.15,5.0,1.37,0.67
Logan Rogerson,L. Rogerson,133501,1998-05-28,Auckland FC,4177,AUS - A-League,61,2024/2025,95,Center Forward,62.62,15.57,14.08,1,0,7537.0,120.37,1243.0,546.0,61.0,234.0,14.0,780.0,75.0,79.0,4.0,78.0,7.0,4.0,,2.0,,29.7,29.7,2359.0,151.54,473.0,221.0,25.0,112.0,6.0,333.0,31.0,33.0,1.0,21.0,3.0,1.0,1.0,2544.0,180.64,609.0,255.0,28.0,97.0,6.0,352.0,34.0,19.0,1.0,20.0,2.0,1.0,0.0
Logan Rogerson,L. Rogerson,133501,1998-05-28,Auckland FC,4177,AUS - A-League,61,2024/2025,95,Wide Attacker,81.69,20.69,21.81,22,0,10223.09,125.14,1662.05,798.36,69.5,245.73,13.82,1044.09,83.32,104.91,6.23,87.09,15.0,4.14,0.69,0.82,1.29,28.92,30.32,3200.0,154.68,608.41,277.27,26.27,103.77,5.32,381.05,31.59,36.5,2.18,25.55,3.55,1.32,0.27,3808.45,174.6,869.95,452.59,35.64,121.09,6.5,573.68,42.14,39.82,2.41,28.91,5.32,1.45,0.23
Corey Hollman,C. Hollman,133852,2003-09-25,Sydney Football Club,869,AUS - A-League,61,2024/2025,95,Midfield,95.95,31.05,22.06,9,0,12071.78,125.81,2196.44,500.44,40.44,77.11,4.67,577.56,45.11,125.56,3.67,109.78,10.44,2.33,0.82,0.33,,26.6,27.68,4719.44,152.01,860.11,101.44,10.0,7.0,0.78,108.44,10.78,47.89,0.56,38.33,2.22,0.11,0.0,4016.78,182.06,1129.89,359.44,26.33,63.67,2.44,423.11,28.78,44.44,1.33,32.33,4.0,1.0,0.22
Jaiden Kucharski,J. Kucharski,133853,2002-06-25,Sydney Football Club,869,AUS - A-League,61,2024/2025,95,Center Forward,102.77,30.42,27.1,1,0,11763.0,114.46,1596.0,821.0,78.0,314.0,20.0,1135.0,98.0,131.0,10.0,106.0,25.0,7.0,,1.0,,31.4,31.4,4045.0,132.99,611.0,416.0,48.0,242.0,14.0,658.0,62.0,55.0,4.0,37.0,6.0,4.0,1.0,4327.0,159.67,833.0,332.0,29.0,68.0,5.0,400.0,34.0,47.0,2.0,35.0,6.0,1.0,0.0
Jaiden Kucharski,J. Kucharski,133853,2002-06-25,Sydney Football Club,869,AUS - A-League,61,2024/2025,95,Wide Attacker,62.23,18.38,16.22,1,0,7626.0,122.54,1160.0,581.0,57.0,267.0,16.0,848.0,73.0,68.0,7.0,55.0,16.0,5.0,,2.0,,30.8,30.8,2682.0,145.89,369.0,273.0,29.0,163.0,9.0,436.0,38.0,28.0,3.0,18.0,6.0,2.0,0.0,2803.0,172.85,704.0,269.0,23.0,87.0,5.0,356.0,28.0,21.0,2.0,17.0,3.0,2.0,2.0
Adrian Segecic,A. Segecic,133854,2004-06-01,Sydney Football Club,869,AUS - A-League,61,2024/2025,95,Center Forward,92.63,21.63,20.55,1,0,11007.0,118.82,1705.0,664.0,66.0,400.0,21.0,1064.0,87.0,109.0,7.0,89.0,17.0,3.0,,0.0,,29.8,29.8,3632.0,167.89,812.0,328.0,35.0,231.0,11.0,559.0,46.0,40.0,2.0,28.0,6.0,2.0,0.0,3536.0,172.07,721.0,301.0,27.0,153.0,10.0,454.0,37.0,36.0,2.0,28.0,4.0,1.0,0.0
Adrian Segecic,A. Segecic,133854,2004-06-01,Sydney Football Club,869,AUS - A-League,61,2024/2025,95,Midfield,90.73,26.43,23.44,5,0,10980.6,121.03,1756.8,654.8,59.6,173.6,9.6,828.4,69.2,111.0,6.6,90.6,16.4,4.4,0.78,1.2,1.72,29.02,29.02,3964.4,150.0,667.4,312.4,26.8,88.6,4.4,401.0,31.2,41.8,1.6,25.6,4.6,1.2,0.6,4016.8,171.34,938.6,306.6,28.2,71.0,4.0,377.6,32.2,45.0,2.6,35.0,5.4,1.4,0.2
Adrian Segecic,A. Segecic,133854,2004-06-01,Sydney Football Club,869,AUS - A-League,61,2024/2025,95,Wide Attacker,82.87,24.52,20.36,6,0,10268.67,123.91,1727.67,661.0,68.67,232.83,13.67,893.83,82.33,109.5,6.83,85.5,22.83,4.5,0.71,1.5,1.31,28.9,29.18,3758.0,153.27,708.33,310.83,30.83,118.0,6.0,428.83,36.83,45.67,2.83,29.17,5.83,2.33,0.83,3526.67,173.25,861.33,305.17,30.83,96.0,5.0,401.17,35.83,35.83,1.83,26.17,6.83,0.83,0.0
Kota Mizunuma,K. Mizunuma,152111,1990-02-22,Newcastle United Jets FC,1805,AUS - A-League,61,2024/2025,95,Full Back,94.29,31.56,24.47,2,1,10958.0,116.21,1829.0,735.5,59.0,183.5,11.5,919.0,70.5,125.5,7.5,108.0,18.5,4.5,,1.0,,27.05,27.05,4287.0,135.84,842.5,404.0,26.5,92.0,5.0,496.0,31.5,52.0,3.5,39.0,6.5,3.0,1.0,3673.0,150.12,750.0,277.5,24.5,74.5,4.0,352.0,28.5,41.0,1.5,33.5,5.0,0.0,0.0
Kota Mizunuma,K. Mizunuma,152111,1990-02-22,Newcastle United Jets FC,1805,AUS - A-League,61,2024/2025,95,Wide Attacker,87.96,23.74,24.3,6,0,10233.0,116.34,1805.5,698.5,60.33,142.67,9.33,841.17,69.67,112.17,8.5,92.67,20.0,5.17,0.72,0.67,,27.68,27.88,3405.83,143.49,719.83,321.67,27.17,77.83,4.83,399.5,32.0,40.0,2.83,26.0,4.67,2.17,0.33,3707.83,152.6,856.83,314.5,27.5,44.5,3.33,359.0,30.83,45.67,3.0,33.67,7.5,1.33,0.17
Rafael Struick,R. Struick,155687,2003-03-27,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Wide Attacker,61.35,11.38,23.62,1,0,7571.0,123.41,1098.0,466.0,49.0,256.0,9.0,722.0,58.0,85.0,5.0,66.0,11.0,5.0,,1.0,,31.5,31.5,1637.0,143.81,296.0,167.0,16.0,94.0,2.0,261.0,18.0,21.0,1.0,12.0,2.0,1.0,0.0,3825.0,161.96,695.0,260.0,31.0,157.0,6.0,417.0,37.0,52.0,2.0,33.0,5.0,2.0,0.0
Ryan Graham Pun Teague,R. Teague,157294,2002-01-24,Melbourne Victory Football Club,868,AUS - A-League,61,2024/2025,95,Midfield,98.4,26.94,24.53,27,0,11089.04,112.7,1460.85,474.93,42.11,111.15,5.81,586.07,47.93,103.78,3.26,84.7,11.44,2.19,0.71,0.78,1.45,27.47,29.4,3882.0,144.08,597.96,136.63,11.44,30.89,1.04,167.52,12.48,33.3,0.74,25.63,2.33,0.33,0.07,3915.11,159.58,751.78,313.59,26.3,73.7,3.41,387.3,29.7,43.22,1.11,30.04,4.07,0.67,0.22
Jordi Valadon,J. Valadon,159688,2003-03-04,Melbourne Victory Football Club,868,AUS - A-League,61,2024/2025,95,Midfield,94.76,25.92,23.46,29,0,11544.59,121.84,1941.38,545.34,48.41,112.17,6.52,657.52,54.93,102.45,3.83,87.76,12.0,2.86,0.64,0.86,1.26,27.86,29.5,4126.48,159.2,834.55,162.97,14.66,26.38,1.41,189.34,16.07,33.31,0.86,25.69,2.52,0.55,0.07,4065.86,173.34,944.52,349.24,29.41,80.07,3.76,429.31,33.17,41.24,1.62,29.76,4.34,1.28,0.41
Marco Tilio,M. Tilio,159941,2001-08-23,Melbourne City FC,2380,AUS - A-League,61,2024/2025,95,Midfield,95.96,33.95,20.17,2,0,10827.0,112.83,1355.0,585.5,54.0,167.0,8.0,752.5,62.0,88.5,4.0,79.0,11.5,2.5,,2.0,,29.9,29.9,4595.0,135.35,651.5,306.0,28.5,120.5,5.0,426.5,33.5,41.0,2.0,32.0,5.0,1.0,0.0,3037.0,150.6,528.5,233.0,20.0,37.5,1.5,270.5,21.5,25.0,1.0,21.0,2.5,0.5,0.5
Marco Tilio,M. Tilio,159941,2001-08-23,Melbourne City FC,2380,AUS - A-League,61,2024/2025,95,Wide Attacker,87.78,26.81,21.54,14,0,9924.86,113.06,1351.43,590.43,58.14,189.64,11.43,780.07,69.57,97.5,5.57,79.36,13.79,4.21,0.63,1.43,1.44,29.43,30.86,3708.86,138.35,604.64,309.57,30.0,120.21,6.64,429.79,36.64,42.0,2.43,28.07,4.86,1.86,0.93,3185.21,147.87,593.57,228.14,21.5,58.14,3.07,286.29,24.57,29.71,1.57,23.36,3.5,0.57,0.0
Max Caputo,M. Caputo,159945,2005-08-17,Melbourne City FC,2380,AUS - A-League,61,2024/2025,95,Center Forward,79.97,25.52,19.78,14,0,9577.93,119.77,1348.86,509.43,46.64,111.43,6.79,620.86,53.43,92.36,5.86,79.0,10.29,4.21,0.65,0.79,1.43,27.98,29.26,3581.86,140.33,532.5,253.29,22.64,70.71,3.71,324.0,26.36,37.71,2.29,26.43,3.36,1.86,0.5,3289.36,166.26,688.64,218.71,19.86,32.64,1.71,251.36,21.57,28.71,1.64,24.29,3.0,1.07,0.0
Max Caputo,M. Caputo,159945,2005-08-17,Melbourne City FC,2380,AUS - A-League,61,2024/2025,95,Wide Attacker,98.28,35.58,18.9,1,0,11247.0,114.43,1610.0,545.0,61.0,86.0,8.0,631.0,69.0,119.0,7.0,98.0,17.0,5.0,,0.0,,27.0,27.0,4662.0,131.02,712.0,247.0,28.0,40.0,4.0,287.0,32.0,52.0,3.0,33.0,8.0,3.0,0.0,3323.0,175.82,758.0,270.0,28.0,44.0,4.0,314.0,32.0,36.0,2.0,25.0,3.0,1.0,0.0
Max Mata,M. Mata,163972,2000-07-10,Auckland FC,4177,AUS - A-League,61,2024/2025,95,Center Forward,73.65,18.95,19.23,7,0,8305.0,112.76,1214.57,478.29,43.71,76.57,5.14,554.86,48.86,88.57,6.43,68.57,16.43,4.0,0.79,0.71,,27.11,27.52,2671.86,140.98,502.86,229.43,19.86,41.14,2.0,270.57,21.86,31.71,2.0,19.86,5.29,1.0,0.14,2942.43,153.0,584.86,205.71,19.71,29.71,1.86,235.43,21.57,29.43,2.14,23.86,5.29,1.29,0.29
Anas Hamzaoui,A. Hamzaoui,167167,1996-07-14,Perth Glory Football Club,871,AUS - A-League,61,2024/2025,95,Full Back,85.69,19.44,29.81,5,0,9767.2,113.99,1367.8,442.0,40.8,100.4,5.4,542.4,46.2,113.6,4.6,98.4,14.2,3.2,0.9,0.0,,27.16,27.16,2703.0,139.04,476.8,132.8,12.0,24.6,1.6,157.4,13.6,29.4,1.2,21.8,2.6,1.0,0.0,4242.8,142.31,733.4,266.6,23.2,71.4,3.0,338.0,26.2,51.0,2.0,41.4,4.8,1.2,0.0
Vitor Correia da Silva,Vitor Feijão,170488,1996-08-01,Central Coast Mariners Football Club,870,AUS - A-League,61,2024/2025,95,Wide Attacker,73.77,18.74,24.39,5,0,8415.4,114.08,1207.6,497.2,52.4,186.8,10.8,684.0,63.2,101.4,8.6,92.6,15.2,6.0,0.68,2.6,1.32,29.74,29.74,2577.2,137.55,434.8,183.6,19.8,73.4,3.6,257.0,23.4,33.4,2.4,25.2,3.8,1.6,0.4,3526.4,144.6,672.2,284.2,28.4,91.4,4.6,375.6,33.0,43.6,3.4,35.4,6.6,2.4,1.2
Phillip Cancar,P. Cancar,176224,2001-05-11,Newcastle United Jets FC,1805,AUS - A-League,61,2024/2025,95,Central Defender,94.15,26.99,28.17,6,0,10068.5,106.94,1234.5,415.67,38.67,138.17,7.33,553.83,46.0,114.83,5.0,90.33,11.67,3.33,0.8,1.33,1.49,28.3,28.56,3494.33,129.49,443.5,96.67,9.5,32.0,1.0,128.67,10.5,33.33,1.17,27.0,2.0,0.5,0.33,3917.17,139.07,637.83,277.33,25.33,91.17,4.5,368.5,29.83,48.83,2.17,35.0,4.67,1.67,0.5
Phillip Cancar,P. Cancar,176224,2001-05-11,Newcastle United Jets FC,1805,AUS - A-League,61,2024/2025,95,Full Back,97.02,29.79,28.89,5,0,10544.0,108.68,1207.4,464.2,46.4,194.4,9.4,658.6,55.8,117.4,5.6,99.6,14.4,4.2,0.7,1.4,1.72,29.74,29.74,3747.6,125.79,447.0,119.8,11.6,48.8,1.8,168.6,13.4,38.0,1.8,30.8,3.4,0.8,0.0,3958.4,137.03,609.0,294.8,27.6,120.4,5.4,415.2,33.0,47.6,2.4,35.0,4.4,2.0,0.8
Walid Shour,Walid Shour,287934,1996-06-10,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Central Defender,97.82,33.13,27.09,4,0,11465.0,117.21,1646.25,582.75,51.5,133.5,9.25,716.25,60.75,121.75,7.5,98.25,14.5,5.0,0.66,0.75,,28.25,28.25,4475.25,135.08,652.5,167.0,17.0,27.25,2.75,194.25,19.75,43.5,2.5,34.75,4.5,1.75,0.0,4175.0,154.11,800.5,363.75,28.5,94.5,5.0,458.25,33.5,44.0,2.0,30.75,3.75,1.5,0.25
Walid Shour,Walid Shour,287934,1996-06-10,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Full Back,74.18,17.18,29.23,1,0,8861.0,119.45,1259.0,318.0,32.0,88.0,6.0,406.0,38.0,108.0,6.0,92.0,9.0,2.0,,0.0,,29.1,29.1,2379.0,138.45,382.0,73.0,9.0,29.0,2.0,102.0,11.0,25.0,1.0,20.0,2.0,0.0,0.0,4238.0,144.97,720.0,205.0,19.0,51.0,2.0,256.0,21.0,49.0,3.0,38.0,3.0,1.0,0.0
Walid Shour,Walid Shour,287934,1996-06-10,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Midfield,82.23,20.52,25.86,5,0,10713.4,130.29,2098.4,532.2,47.6,112.8,6.8,645.0,54.4,118.0,3.6,104.6,13.0,2.2,0.79,0.6,,27.16,27.16,3263.0,158.99,685.6,100.2,8.6,7.4,0.4,107.6,9.0,29.6,1.2,26.6,2.4,0.0,0.0,4625.4,178.86,1233.2,397.4,34.2,100.2,5.4,497.6,39.6,57.8,1.4,40.4,5.6,0.6,0.0
Diesel Herrington,D. Herrington,330380,2004-08-04,Central Coast Mariners Football Club,870,AUS - A-League,61,2024/2025,95,Central Defender,66.62,24.06,17.44,2,0,7531.0,113.04,908.0,313.5,30.0,85.0,5.5,398.5,35.5,97.0,4.5,67.0,8.0,4.0,,1.5,,28.05,28.05,3190.5,132.62,407.0,103.0,10.0,13.5,0.5,116.5,10.5,37.0,1.0,26.0,2.5,0.0,0.0,2561.0,146.83,418.5,183.0,18.0,64.0,3.5,247.0,21.5,35.0,1.0,19.0,2.5,1.0,0.0
Diesel Herrington,D. Herrington,330380,2004-08-04,Central Coast Mariners Football Club,870,AUS - A-League,61,2024/2025,95,Full Back,64.3,15.46,22.0,2,0,6930.0,107.78,795.0,301.0,27.0,77.5,4.5,378.5,31.5,78.5,6.0,71.0,13.0,2.0,,1.0,,29.35,29.35,1937.0,125.3,217.5,80.5,7.5,24.0,1.0,104.5,8.5,20.5,2.0,16.5,3.0,1.5,0.5,3076.5,139.84,477.0,196.0,16.5,52.0,2.5,248.0,19.0,36.5,2.5,30.0,5.5,0.0,0.0
Neicer Aldhair Acosta Mendez,N. Acosta,333110,2002-12-12,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Wide Attacker,82.12,25.58,23.43,1,0,8783.0,106.96,1092.0,422.0,47.0,146.0,7.0,568.0,54.0,110.0,5.0,95.0,13.0,3.0,,3.0,,30.1,30.1,3514.0,137.36,563.0,199.0,19.0,51.0,3.0,250.0,22.0,47.0,3.0,34.0,4.0,2.0,2.0,3076.0,131.27,459.0,203.0,22.0,83.0,3.0,286.0,25.0,31.0,1.0,30.0,3.0,0.0,0.0
Tass Mourdoukoutas,T. Mourdoukoutas,458606,1999-03-03,Perth Glory Football Club,871,AUS - A-League,61,2024/2025,95,Central Defender,96.29,25.59,28.81,7,0,10723.43,111.37,1344.14,411.0,37.29,88.71,5.86,499.71,43.14,105.43,3.57,86.57,9.29,2.29,0.82,1.0,1.61,27.21,27.64,3390.86,132.52,454.14,71.29,7.57,8.71,0.29,80.0,7.86,31.29,0.57,24.86,2.29,0.0,0.0,4284.43,148.73,711.71,307.43,25.57,71.0,4.43,378.43,30.0,46.0,1.29,34.43,3.43,0.86,0.43
Jing Lual Reec,J. Reec,471017,2003-06-12,Melbourne Victory Football Club,868,AUS - A-League,61,2024/2025,95,Wide Attacker,62.2,17.42,13.57,1,0,6746.0,108.46,828.0,377.0,43.0,211.0,12.0,588.0,55.0,68.0,7.0,53.0,18.0,5.0,,2.0,,29.6,29.6,2443.0,140.27,415.0,199.0,26.0,169.0,8.0,368.0,34.0,31.0,3.0,18.0,6.0,2.0,1.0,1845.0,136.0,278.0,144.0,12.0,27.0,2.0,171.0,14.0,16.0,2.0,15.0,3.0,2.0,1.0
Florin Bérenguer,F. Bérenguer,560882,1989-04-01,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Center Forward,70.29,19.38,21.74,6,0,8568.33,121.9,1071.17,326.0,31.17,64.17,4.17,390.17,35.33,83.33,3.17,68.33,8.83,1.5,0.8,0.67,,27.62,28.22,2846.33,146.91,422.67,163.67,14.5,38.33,2.17,202.0,16.67,30.5,0.5,22.0,2.83,0.17,0.0,3505.0,161.21,577.17,141.5,14.5,25.0,0.83,166.5,15.33,32.33,1.0,25.0,3.5,0.5,0.33
Florin Bérenguer,F. Bérenguer,560882,1989-04-01,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Midfield,68.77,23.75,18.8,5,0,8463.8,123.08,1140.8,331.4,33.6,97.8,5.4,429.2,39.0,77.8,2.4,68.6,6.4,1.4,0.87,0.4,,27.56,27.56,3363.4,141.6,463.6,128.8,12.8,45.2,1.8,174.0,14.6,30.2,0.8,23.8,2.4,0.6,0.2,3063.4,162.95,584.0,180.8,17.6,45.2,2.4,226.0,20.0,25.0,0.2,23.2,2.4,0.2,0.0
Florin Bérenguer,F. Bérenguer,560882,1989-04-01,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Wide Attacker,67.32,13.18,18.83,1,0,8100.0,120.33,1185.0,393.0,32.0,44.0,2.0,437.0,34.0,78.0,3.0,62.0,13.0,0.0,,0.0,,26.9,26.9,1967.0,149.2,310.0,117.0,9.0,9.0,0.0,126.0,9.0,27.0,1.0,16.0,3.0,0.0,0.0,3192.0,169.49,720.0,258.0,21.0,35.0,1.0,293.0,22.0,28.0,1.0,22.0,4.0,0.0,0.0
Jed Drew,J. Drew,560891,2003-08-29,Macarthur FC,1804,AUS - A-League,61,2024/2025,95,Midfield,78.72,17.0,25.55,1,0,9523.0,120.98,1369.0,697.0,78.0,413.0,18.0,1110.0,96.0,109.0,7.0,91.0,16.0,6.0,,4.0,,30.5,30.5,2562.0,150.71,461.0,319.0,36.0,214.0,9.0,533.0,45.0,32.0,3.0,23.0,3.0,3.0,2.0,4039.0,158.08,744.0,351.0,36.0,164.0,7.0,515.0,43.0,49.0,2.0,31.0,5.0,1.0,1.0
Jed Drew,J. Drew,560891,2003-08-29,Macarthur FC,1804,AUS - A-League,61,2024/2025,95,Wide Attacker,73.83,20.86,22.41,10,0,8704.8,117.91,1176.1,587.4,63.6,325.0,15.2,912.4,78.8,94.6,7.6,76.7,15.4,6.6,0.64,2.6,1.17,30.94,31.68,3057.8,146.61,530.7,341.3,36.4,227.9,10.2,569.2,46.6,35.9,3.0,22.9,4.4,2.7,1.4,3171.3,141.49,515.1,200.1,21.1,73.7,3.4,273.8,24.5,31.9,2.2,25.7,4.4,1.8,0.7
